agent_type,placement_method,game_id,agent_won,turns,agent_hits,agent_sunk,player_hits,player_sunk
hunt,spread,719,true,67,17,5,12,2
hunt,spread,720,true,63,17,5,10,1
hunt,spread,721,true,55,17,5,11,1
hunt,spread,722,true,62,17,5,9,1
hunt,spread,723,true,59,17,5,13,2
hunt,spread,724,true,50,17,5,9,0
hunt,spread,725,true,67,17,5,11,0
hunt,spread,726,true,55,17,5,8,0
hunt,spread,727,true,48,17,5,8,0
hunt,spread,728,true,67,17,5,9,0
hunt,spread,729,true,60,17,5,10,1
hunt,spread,730,true,64,17,5,11,1
hunt,spread,731,true,51,17,5,10,2
hunt,spread,732,true,56,17,5,11,0
hunt,spread,733,true,67,17,5,12,2
hunt,spread,734,true,64,17,5,11,2
hunt,spread,735,true,48,17,5,9,1
hunt,spread,736,true,63,17,5,10,1
hunt,spread,737,true,68,17,5,9,0
hunt,spread,738,true,67,17,5,12,2
hunt,spread,739,true,42,17,5,9,0
hunt,spread,740,true,62,17,5,10,2
hunt,spread,741,true,52,17,5,9,0
hunt,spread,742,true,60,17,5,8,0
hunt,spread,743,true,67,17,5,10,0
hunt,spread,744,true,67,17,5,13,1
hunt,spread,745,true,60,17,5,14,2
hunt,spread,746,true,58,17,5,13,2
hunt,spread,747,true,56,17,5,13,2
hunt,spread,748,true,61,17,5,10,0
hunt,spread,749,true,55,17,5,15,3
hunt,spread,750,true,54,17,5,9,1
hunt,spread,751,true,63,17,5,11,1
hunt,spread,752,true,72,17,5,8,0
hunt,spread,753,true,59,17,5,9,1
hunt,spread,754,true,46,17,5,7,1
hunt,spread,755,true,60,17,5,11,2
hunt,spread,756,true,59,17,5,12,2
hunt,spread,757,true,64,17,5,12,1
hunt,spread,758,true,56,17,5,8,0
hunt,spread,759,true,55,17,5,6,0
hunt,spread,760,true,47,17,5,8,0
hunt,spread,761,true,58,17,5,10,1
hunt,spread,762,true,57,17,5,13,2
hunt,spread,763,true,62,17,5,11,1
hunt,spread,764,true,63,17,5,12,2
hunt,spread,765,true,56,17,5,12,2
hunt,spread,766,true,68,17,5,12,2
hunt,spread,767,true,45,17,5,9,1
hunt,spread,768,true,50,17,5,9,1
hunt,spread,769,true,60,17,5,10,1
hunt,spread,770,true,59,17,5,9,0
hunt,spread,771,true,55,17,5,9,1
hunt,spread,772,true,58,17,5,11,1
hunt,spread,773,true,67,17,5,11,1
hunt,spread,774,true,48,17,5,7,0
hunt,spread,775,true,66,17,5,11,2
hunt,spread,776,true,64,17,5,11,1
hunt,spread,777,true,55,17,5,12,2
hunt,spread,778,true,57,17,5,10,1
hunt,spread,779,true,50,17,5,10,0
hunt,spread,780,true,57,17,5,9,2
hunt,spread,781,true,59,17,5,9,1
hunt,spread,782,true,57,17,5,7,0
hunt,spread,783,true,66,17,5,10,1
hunt,spread,784,true,61,17,5,10,0
hunt,spread,785,true,68,17,5,10,0
hunt,spread,786,true,65,17,5,11,2
hunt,spread,787,true,57,17,5,10,0
hunt,spread,788,true,47,17,5,9,1
hunt,spread,789,true,64,17,5,14,2
hunt,spread,790,true,61,17,5,9,0
hunt,spread,791,true,48,17,5,8,0
hunt,spread,792,true,50,17,5,9,0
hunt,spread,793,true,51,17,5,13,2
hunt,spread,794,true,65,17,5,11,0
hunt,spread,795,true,60,17,5,10,1
hunt,spread,796,true,65,17,5,9,0
hunt,spread,797,true,64,17,5,11,3
hunt,spread,798,true,59,17,5,11,1
hunt,spread,799,true,52,17,5,11,2
hunt,spread,800,true,55,17,5,11,2
hunt,spread,801,true,65,17,5,12,1
hunt,spread,802,true,56,17,5,9,0
hunt,spread,803,true,67,17,5,14,3
hunt,spread,804,true,62,17,5,11,0
hunt,spread,805,true,67,17,5,13,1
hunt,spread,806,true,64,17,5,11,1
hunt,spread,807,true,57,17,5,11,2
hunt,spread,808,true,59,17,5,7,1
hunt,spread,809,true,56,17,5,9,0
hunt,spread,810,true,61,17,5,11,2
hunt,spread,811,true,41,17,5,5,1
hunt,spread,812,true,60,17,5,10,1
hunt,spread,813,true,52,17,5,9,0
hunt,spread,814,true,58,17,5,11,1
hunt,spread,815,true,50,17,5,9,2
hunt,spread,816,true,65,17,5,12,2
hunt,spread,817,true,57,17,5,10,1
hunt,spread,818,true,61,17,5,10,0
hunt,spread,819,true,54,17,5,8,0
hunt,spread,820,true,68,17,5,13,1
hunt,spread,821,true,54,17,5,9,0
hunt,spread,822,true,58,17,5,12,3
hunt,spread,823,true,51,17,5,9,1
hunt,spread,824,true,67,17,5,11,1
hunt,spread,825,true,63,17,5,9,0
hunt,spread,826,true,52,17,5,5,1
hunt,spread,827,true,59,17,5,7,0
hunt,spread,828,true,53,17,5,5,0
hunt,spread,829,true,59,17,5,12,2
hunt,spread,830,true,61,17,5,10,2
hunt,spread,831,true,65,17,5,10,0
hunt,spread,832,true,46,17,5,7,1
hunt,spread,833,true,66,17,5,10,3
hunt,spread,834,true,71,17,5,9,1
hunt,spread,835,true,66,17,5,9,0
hunt,spread,836,true,53,17,5,13,2
hunt,spread,837,true,65,17,5,13,3
hunt,spread,838,true,69,17,5,12,1
hunt,spread,839,true,65,17,5,10,1
hunt,spread,840,true,65,17,5,12,1
hunt,spread,841,true,64,17,5,8,0
hunt,spread,842,true,59,17,5,9,1
hunt,spread,843,true,62,17,5,10,1
hunt,spread,844,true,52,17,5,7,0
hunt,spread,845,true,60,17,5,10,0
hunt,spread,846,true,71,17,5,12,2
hunt,spread,847,true,58,17,5,10,0
hunt,spread,848,true,61,17,5,11,2
hunt,spread,849,true,66,17,5,9,1
hunt,spread,850,true,64,17,5,12,1
hunt,spread,851,true,47,17,5,4,0
hunt,spread,852,true,60,17,5,12,2
hunt,spread,853,true,57,17,5,7,0
hunt,spread,854,true,59,17,5,9,1
hunt,spread,855,true,65,17,5,7,1
hunt,spread,856,true,67,17,5,10,0
hunt,spread,857,true,67,17,5,11,2
hunt,spread,858,true,54,17,5,5,1
hunt,spread,859,true,59,17,5,12,1
hunt,spread,860,true,61,17,5,13,1
hunt,spread,861,true,71,17,5,12,2
hunt,spread,862,true,68,17,5,12,1
hunt,spread,863,true,44,17,5,10,0
hunt,spread,864,true,54,17,5,7,0
hunt,spread,865,true,56,17,5,7,0
hunt,spread,866,true,60,17,5,11,1
hunt,spread,867,true,59,17,5,6,0
hunt,spread,868,true,60,17,5,10,0
hunt,spread,869,true,55,17,5,10,1
hunt,spread,870,true,66,17,5,10,0
hunt,spread,871,true,64,17,5,11,1
hunt,spread,872,true,54,17,5,8,1
hunt,spread,873,true,70,17,5,13,1
hunt,spread,874,true,49,17,5,8,0
hunt,spread,875,true,68,17,5,10,1
hunt,spread,876,true,56,17,5,7,1
hunt,spread,877,true,60,17,5,11,1
hunt,spread,878,true,54,17,5,9,1
hunt,spread,879,true,67,17,5,13,2
hunt,spread,880,true,66,17,5,8,0
hunt,spread,881,true,51,17,5,9,1
hunt,spread,882,true,46,17,5,5,0
hunt,spread,883,true,67,17,5,11,1
hunt,spread,884,true,61,17,5,11,1
hunt,spread,885,true,57,17,5,11,0
hunt,spread,886,true,45,17,5,5,0
hunt,spread,887,true,67,17,5,11,1
hunt,spread,888,true,68,17,5,13,1
hunt,spread,889,true,58,17,5,9,1
hunt,spread,890,true,62,17,5,13,2
hunt,spread,891,true,61,17,5,10,0
hunt,spread,892,true,62,17,5,12,1
hunt,spread,893,true,53,17,5,6,1
hunt,spread,894,true,57,17,5,13,2
hunt,spread,895,true,61,17,5,10,1
hunt,spread,896,true,58,17,5,9,1
hunt,spread,897,true,55,17,5,8,0
hunt,spread,898,true,47,17,5,7,0
hunt,spread,899,true,45,17,5,5,0
hunt,spread,900,true,41,17,5,8,0
hunt,spread,901,true,66,17,5,11,1
hunt,spread,902,true,53,17,5,12,1
hunt,spread,903,true,58,17,5,8,0
hunt,spread,904,true,49,17,5,8,1
hunt,spread,905,true,56,17,5,11,0
hunt,spread,906,true,61,17,5,10,1
hunt,spread,907,true,63,17,5,12,2
hunt,spread,908,true,43,17,5,7,0
hunt,spread,909,true,56,17,5,7,1
hunt,spread,910,true,55,17,5,8,0
hunt,spread,911,true,65,17,5,13,2
hunt,spread,912,true,56,17,5,12,1
hunt,spread,913,true,64,17,5,13,2
hunt,spread,914,true,59,17,5,10,2
hunt,spread,915,true,59,17,5,8,1
hunt,spread,916,true,59,17,5,10,1
hunt,spread,917,true,52,17,5,7,0
hunt,spread,918,true,41,17,5,6,0
hunt,spread,919,true,53,17,5,9,1
hunt,spread,920,true,53,17,5,9,1
hunt,spread,921,true,45,17,5,6,0
hunt,spread,922,true,66,17,5,10,0
hunt,spread,923,true,51,17,5,8,1
hunt,spread,924,true,65,17,5,11,0
hunt,spread,925,true,60,17,5,12,2
hunt,spread,926,true,67,17,5,14,3
hunt,spread,927,true,60,17,5,10,1
hunt,spread,928,true,48,17,5,9,1
hunt,spread,929,true,54,17,5,6,0
hunt,spread,930,true,65,17,5,14,2
hunt,spread,931,true,53,17,5,11,1
hunt,spread,932,true,47,17,5,11,0
hunt,spread,933,true,48,17,5,10,2
hunt,spread,934,true,64,17,5,12,2
hunt,spread,935,true,65,17,5,11,2
hunt,spread,936,true,63,17,5,12,2
hunt,spread,937,true,69,17,5,12,2
hunt,spread,938,true,65,17,5,10,1
hunt,spread,939,true,54,17,5,10,0
hunt,spread,940,true,56,17,5,10,1
hunt,spread,941,true,67,17,5,13,2
hunt,spread,942,true,66,17,5,13,3
hunt,spread,943,true,59,17,5,11,1
hunt,spread,944,true,63,17,5,10,0
hunt,spread,945,true,52,17,5,11,2
hunt,spread,946,true,67,17,5,11,1
hunt,spread,947,true,64,17,5,10,0
hunt,spread,948,true,64,17,5,9,1
hunt,spread,949,true,68,17,5,13,2
hunt,spread,950,true,40,17,5,9,0
hunt,spread,951,true,54,17,5,6,0
hunt,spread,952,true,57,17,5,12,1
hunt,spread,953,true,54,17,5,10,1
hunt,spread,954,true,59,17,5,11,1
hunt,spread,955,true,69,17,5,13,3
hunt,spread,956,true,64,17,5,14,2
hunt,spread,957,true,49,17,5,9,0
hunt,spread,958,true,60,17,5,8,1
hunt,spread,959,true,67,17,5,9,1
hunt,spread,960,true,56,17,5,11,1
hunt,spread,961,true,62,17,5,8,1
hunt,spread,962,true,64,17,5,14,2
hunt,spread,963,true,34,17,5,6,0
hunt,spread,964,true,62,17,5,11,1
hunt,spread,965,true,60,17,5,7,0
hunt,spread,966,true,50,17,5,7,0
hunt,spread,967,true,64,17,5,9,1
hunt,spread,968,true,66,17,5,12,2
hunt,spread,969,true,65,17,5,11,1
hunt,spread,970,true,68,17,5,14,2
hunt,spread,971,true,44,17,5,9,0
hunt,spread,972,true,60,17,5,11,2
hunt,spread,973,true,65,17,5,10,1
hunt,spread,974,true,64,17,5,9,2
hunt,spread,975,true,65,17,5,10,1
hunt,spread,976,true,54,17,5,7,1
hunt,spread,977,true,63,17,5,8,0
hunt,spread,978,true,67,17,5,13,2
hunt,spread,979,true,57,17,5,11,1
hunt,spread,980,true,65,17,5,11,2
hunt,spread,981,true,56,17,5,8,0
hunt,spread,982,true,63,17,5,8,1
hunt,spread,983,true,50,17,5,9,0
hunt,spread,984,true,61,17,5,12,2
hunt,spread,985,true,63,17,5,10,1
hunt,spread,986,true,52,17,5,8,0
hunt,spread,987,true,62,17,5,9,1
hunt,spread,988,true,59,17,5,11,1
hunt,spread,989,true,59,17,5,10,0
hunt,spread,990,true,62,17,5,11,0
hunt,spread,991,true,62,17,5,10,1
hunt,spread,992,true,68,17,5,11,1
hunt,spread,993,true,69,17,5,11,2
hunt,spread,994,true,60,17,5,9,0
hunt,spread,995,true,53,17,5,8,2
hunt,spread,996,true,63,17,5,14,3
hunt,spread,997,true,61,17,5,15,3
hunt,spread,998,true,66,17,5,11,2
hunt,spread,999,true,42,17,5,7,0
hunt,edges,0,true,65,17,5,10,1
hunt,edges,1,true,52,17,5,12,2
hunt,edges,2,true,53,17,5,11,1
hunt,edges,3,true,50,17,5,9,2
hunt,edges,4,true,52,17,5,10,1
hunt,edges,5,true,67,17,5,13,3
hunt,edges,6,true,66,17,5,11,0
hunt,edges,7,true,55,17,5,7,0
hunt,edges,8,true,51,17,5,9,1
hunt,edges,9,true,33,17,5,4,0
hunt,edges,10,true,48,17,5,10,0
hunt,edges,11,true,63,17,5,11,1
hunt,edges,12,true,30,17,5,5,0
hunt,edges,13,true,39,17,5,4,0
hunt,edges,14,true,58,17,5,12,2
hunt,edges,15,true,45,17,5,10,1
hunt,edges,16,true,49,17,5,7,0
hunt,edges,17,true,62,17,5,11,0
hunt,edges,18,true,43,17,5,6,0
hunt,edges,19,true,40,17,5,11,2
hunt,edges,20,true,64,17,5,9,1
hunt,edges,21,true,64,17,5,8,1
hunt,edges,22,true,55,17,5,8,1
hunt,edges,23,true,33,17,5,6,0
hunt,edges,24,true,61,17,5,10,1
hunt,edges,25,true,52,17,5,12,2
hunt,edges,26,true,63,17,5,8,0
hunt,edges,27,true,39,17,5,4,0
hunt,edges,28,true,52,17,5,5,0
hunt,edges,29,true,62,17,5,10,0
hunt,edges,30,true,57,17,5,9,1
hunt,edges,31,true,43,17,5,8,0
hunt,edges,32,true,68,17,5,13,1
hunt,edges,33,true,61,17,5,8,0
hunt,edges,34,true,56,17,5,8,0
hunt,edges,35,true,48,17,5,8,0
hunt,edges,36,true,43,17,5,7,0
hunt,edges,37,true,44,17,5,10,1
hunt,edges,38,true,45,17,5,6,1
hunt,edges,39,true,52,17,5,9,1
hunt,edges,40,true,61,17,5,14,2
hunt,edges,41,true,26,17,5,3,0
hunt,edges,42,true,58,17,5,12,1
hunt,edges,43,true,57,17,5,12,1
hunt,edges,44,true,57,17,5,8,0
hunt,edges,45,true,61,17,5,11,0
hunt,edges,46,true,41,17,5,5,0
hunt,edges,47,true,53,17,5,9,0
hunt,edges,48,true,47,17,5,5,0
hunt,edges,49,true,54,17,5,10,1
hunt,edges,50,true,47,17,5,7,1
hunt,edges,51,true,47,17,5,9,0
hunt,edges,52,true,50,17,5,7,0
hunt,edges,53,true,58,17,5,10,1
hunt,edges,54,true,60,17,5,8,0
hunt,edges,55,true,48,17,5,5,0
hunt,edges,56,true,55,17,5,8,0
hunt,edges,57,true,51,17,5,7,0
hunt,edges,58,true,52,17,5,13,2
hunt,edges,59,true,42,17,5,5,0
hunt,edges,60,true,44,17,5,6,0
hunt,edges,61,true,61,17,5,11,2
hunt,edges,62,true,60,17,5,11,1
hunt,edges,63,true,46,17,5,7,0
hunt,edges,64,true,60,17,5,8,1
hunt,edges,65,true,63,17,5,9,1
hunt,edges,66,true,44,17,5,9,0
hunt,edges,67,true,63,17,5,11,2
hunt,edges,68,true,58,17,5,11,1
hunt,edges,69,true,57,17,5,9,0
hunt,edges,70,true,46,17,5,7,1
hunt,edges,71,true,61,17,5,10,0
hunt,edges,72,true,56,17,5,7,0
hunt,edges,73,true,45,17,5,6,0
hunt,edges,74,true,50,17,5,10,1
hunt,edges,75,true,59,17,5,11,1
hunt,edges,76,true,55,17,5,9,1
hunt,edges,77,true,57,17,5,10,1
hunt,edges,78,true,43,17,5,5,0
hunt,edges,79,true,57,17,5,10,2
hunt,edges,80,true,65,17,5,10,1
hunt,edges,81,true,54,17,5,12,1
hunt,edges,82,true,54,17,5,9,0
hunt,edges,83,true,58,17,5,9,1
hunt,edges,84,true,53,17,5,9,1
hunt,edges,85,true,66,17,5,9,1
hunt,edges,86,true,53,17,5,9,1
hunt,edges,87,true,29,17,5,2,0
hunt,edges,88,true,64,17,5,11,0
hunt,edges,89,true,62,17,5,9,1
hunt,edges,90,true,36,17,5,6,0
hunt,edges,91,true,43,17,5,5,0
hunt,edges,92,true,54,17,5,10,0
hunt,edges,93,true,50,17,5,7,0
hunt,edges,94,true,55,17,5,6,0
hunt,edges,95,true,46,17,5,9,0
hunt,edges,96,true,57,17,5,6,0
hunt,edges,97,true,65,17,5,11,1
hunt,edges,98,true,56,17,5,11,0
hunt,edges,99,true,41,17,5,6,0
hunt,edges,100,true,50,17,5,7,0
hunt,edges,101,true,48,17,5,5,0
hunt,edges,102,true,66,17,5,11,0
hunt,edges,103,true,63,17,5,11,1
hunt,edges,104,true,54,17,5,9,1
hunt,edges,105,true,59,17,5,11,1
hunt,edges,106,true,49,17,5,9,0
hunt,edges,107,true,60,17,5,11,1
hunt,edges,108,true,64,17,5,10,0
hunt,edges,109,true,59,17,5,13,2
hunt,edges,110,true,63,17,5,10,0
hunt,edges,111,true,45,17,5,8,0
hunt,edges,112,true,60,17,5,12,2
hunt,edges,113,true,53,17,5,9,0
hunt,edges,114,true,55,17,5,11,2
hunt,edges,115,true,48,17,5,8,0
hunt,edges,116,true,56,17,5,10,1
hunt,edges,117,true,62,17,5,12,1
hunt,edges,118,true,57,17,5,10,1
hunt,edges,119,true,58,17,5,11,0
hunt,edges,120,true,38,17,5,7,0
hunt,edges,121,true,65,17,5,13,1
hunt,edges,122,true,57,17,5,8,1
hunt,edges,123,true,44,17,5,5,0
hunt,edges,124,true,55,17,5,10,0
hunt,edges,125,true,38,17,5,4,0
hunt,edges,126,true,62,17,5,16,4
hunt,edges,127,true,39,17,5,8,1
hunt,edges,128,true,67,17,5,13,2
hunt,edges,129,true,39,17,5,8,0
hunt,edges,130,true,56,17,5,5,0
hunt,edges,131,true,55,17,5,10,0
hunt,edges,132,true,50,17,5,10,0
hunt,edges,133,true,44,17,5,10,2
hunt,edges,134,true,49,17,5,10,0
hunt,edges,135,true,38,17,5,8,0
hunt,edges,136,true,51,17,5,8,0
hunt,edges,137,true,64,17,5,13,2
hunt,edges,138,true,66,17,5,12,0
hunt,edges,139,true,58,17,5,10,1
hunt,edges,140,true,60,17,5,10,2
hunt,edges,141,true,62,17,5,13,1
hunt,edges,142,true,62,17,5,12,2
hunt,edges,143,true,58,17,5,11,1
hunt,edges,144,true,45,17,5,6,0
hunt,edges,145,true,49,17,5,7,0
hunt,edges,146,true,48,17,5,9,1
hunt,edges,147,true,49,17,5,10,2
hunt,edges,148,true,56,17,5,10,2
hunt,edges,149,true,49,17,5,7,0
hunt,edges,150,true,60,17,5,9,2
hunt,edges,151,true,45,17,5,8,1
hunt,edges,152,true,44,17,5,7,0
hunt,edges,153,true,54,17,5,8,0
hunt,edges,154,true,44,17,5,7,1
hunt,edges,155,true,62,17,5,9,0
hunt,edges,156,true,45,17,5,7,1
hunt,edges,157,true,64,17,5,13,2
hunt,edges,158,true,59,17,5,10,1
hunt,edges,159,true,56,17,5,10,0
hunt,edges,160,true,53,17,5,8,0
hunt,edges,161,true,48,17,5,9,1
hunt,edges,162,true,58,17,5,11,1
hunt,edges,163,true,57,17,5,11,2
hunt,edges,164,true,43,17,5,8,1
hunt,edges,165,true,58,17,5,11,2
hunt,edges,166,true,45,17,5,8,0
hunt,edges,167,true,50,17,5,7,0
hunt,edges,168,true,46,17,5,11,0
hunt,edges,169,true,41,17,5,10,1
hunt,edges,170,true,59,17,5,11,1
hunt,edges,171,true,51,17,5,9,1
hunt,edges,172,true,62,17,5,15,4
hunt,edges,173,true,65,17,5,12,0
hunt,edges,174,true,51,17,5,9,1
hunt,edges,175,true,60,17,5,12,2
hunt,edges,176,true,61,17,5,9,1
hunt,edges,177,true,47,17,5,11,2
hunt,edges,178,true,63,17,5,14,3
hunt,edges,179,true,43,17,5,9,0
hunt,edges,180,true,65,17,5,13,1
hunt,edges,181,true,43,17,5,6,0
hunt,edges,182,true,63,17,5,12,1
hunt,edges,183,true,56,17,5,10,0
hunt,edges,184,true,50,17,5,7,0
hunt,edges,185,true,57,17,5,11,1
hunt,edges,186,true,42,17,5,9,0
hunt,edges,187,true,31,17,5,6,1
hunt,edges,188,true,67,17,5,13,2
hunt,edges,189,true,62,17,5,13,1
hunt,edges,190,true,50,17,5,9,0
hunt,edges,191,true,51,17,5,6,0
hunt,edges,192,true,44,17,5,7,0
hunt,edges,193,true,46,17,5,5,0
hunt,edges,194,true,57,17,5,12,1
hunt,edges,195,true,35,17,5,6,0
hunt,edges,196,true,55,17,5,9,2
hunt,edges,197,true,68,17,5,11,1
hunt,edges,198,true,63,17,5,10,0
hunt,edges,199,true,54,17,5,11,1
hunt,edges,200,true,64,17,5,11,2
hunt,edges,201,true,54,17,5,9,1
hunt,edges,202,true,66,17,5,11,1
hunt,edges,203,true,41,17,5,7,1
hunt,edges,204,true,36,17,5,5,1
hunt,edges,205,true,66,17,5,14,2
hunt,edges,206,true,59,17,5,9,0
hunt,edges,207,true,67,17,5,9,0
hunt,edges,208,true,54,17,5,12,2
hunt,edges,209,true,53,17,5,8,1
hunt,edges,210,true,66,17,5,10,0
hunt,edges,211,true,43,17,5,9,1
hunt,edges,212,true,58,17,5,9,0
hunt,edges,213,true,34,17,5,7,1
hunt,edges,214,true,68,17,5,10,1
hunt,edges,215,true,66,17,5,10,1
hunt,edges,216,true,59,17,5,9,0
hunt,edges,217,true,55,17,5,7,0
hunt,edges,218,true,58,17,5,11,1
hunt,edges,219,true,44,17,5,4,0
hunt,edges,220,true,63,17,5,12,2
hunt,edges,221,true,62,17,5,10,1
hunt,edges,222,true,65,17,5,11,0
hunt,edges,223,true,62,17,5,13,2
hunt,edges,224,true,36,17,5,9,0
hunt,edges,225,true,53,17,5,9,0
hunt,edges,226,true,44,17,5,9,0
hunt,edges,227,true,37,17,5,5,1
hunt,edges,228,true,56,17,5,9,0
hunt,edges,229,true,55,17,5,11,1
hunt,edges,230,true,53,17,5,10,2
hunt,edges,231,true,56,17,5,11,1
hunt,edges,232,true,43,17,5,10,0
hunt,edges,233,true,40,17,5,6,1
hunt,edges,234,true,55,17,5,10,2
hunt,edges,235,true,49,17,5,12,2
hunt,edges,236,true,64,17,5,10,2
hunt,edges,237,true,38,17,5,8,0
hunt,edges,238,true,51,17,5,9,1
hunt,edges,239,true,65,17,5,12,1
hunt,edges,240,true,67,17,5,9,0
hunt,edges,241,true,56,17,5,7,0
hunt,edges,242,true,43,17,5,5,0
hunt,edges,243,true,49,17,5,12,1
hunt,edges,244,true,58,17,5,8,0
hunt,edges,245,true,48,17,5,7,0
hunt,edges,246,true,49,17,5,9,1
hunt,edges,247,true,57,17,5,10,1
hunt,edges,248,true,60,17,5,10,1
hunt,edges,249,true,66,17,5,14,3
hunt,edges,250,true,48,17,5,10,0
hunt,edges,251,true,39,17,5,7,0
hunt,edges,252,true,55,17,5,8,0
hunt,edges,253,true,65,17,5,10,1
hunt,edges,254,true,65,17,5,10,2
hunt,edges,255,true,66,17,5,10,1
hunt,edges,256,true,36,17,5,4,0
hunt,edges,257,true,54,17,5,14,3
hunt,edges,258,true,48,17,5,8,0
hunt,edges,259,true,53,17,5,9,0
hunt,edges,260,true,58,17,5,14,3
hunt,edges,261,true,53,17,5,8,0
hunt,edges,262,true,63,17,5,11,1
hunt,edges,263,true,49,17,5,8,1
hunt,edges,264,true,59,17,5,13,2
hunt,edges,265,true,61,17,5,12,0
hunt,edges,266,true,42,17,5,3,0
hunt,edges,267,true,49,17,5,13,2
hunt,edges,268,true,57,17,5,13,1
hunt,edges,269,true,48,17,5,8,0
hunt,edges,270,true,42,17,5,10,1
hunt,edges,271,true,32,17,5,5,1
hunt,edges,272,true,50,17,5,7,1
hunt,edges,273,true,63,17,5,9,2
hunt,edges,274,true,65,17,5,12,2
hunt,edges,275,true,33,17,5,5,1
hunt,edges,276,true,45,17,5,9,1
hunt,edges,277,true,58,17,5,11,1
hunt,edges,278,true,55,17,5,9,0
hunt,edges,279,true,54,17,5,13,2
hunt,edges,280,true,58,17,5,8,0
hunt,edges,281,true,50,17,5,8,0
hunt,edges,282,true,59,17,5,15,3
hunt,edges,283,true,64,17,5,12,1
hunt,edges,284,true,64,17,5,14,2
hunt,edges,285,true,47,17,5,8,0
hunt,edges,286,true,56,17,5,10,2
hunt,edges,287,true,49,17,5,9,0
hunt,edges,288,true,56,17,5,8,0
hunt,edges,289,true,62,17,5,14,2
hunt,edges,290,true,49,17,5,12,1
hunt,edges,291,true,62,17,5,11,1
hunt,edges,292,true,43,17,5,9,1
hunt,edges,293,true,47,17,5,7,0
hunt,edges,294,true,49,17,5,10,1
hunt,edges,295,true,50,17,5,11,1
hunt,edges,296,true,42,17,5,8,1
hunt,edges,297,true,59,17,5,10,1
hunt,edges,298,true,54,17,5,12,1
hunt,edges,299,true,57,17,5,10,0
hunt,edges,300,true,57,17,5,11,0
hunt,edges,301,true,55,17,5,12,1
hunt,edges,302,true,55,17,5,11,1
hunt,edges,303,true,49,17,5,7,0
hunt,edges,304,true,63,17,5,11,1
hunt,edges,305,true,56,17,5,8,0
hunt,edges,306,true,41,17,5,8,0
hunt,edges,307,true,63,17,5,11,1
hunt,edges,308,true,51,17,5,9,0
hunt,edges,309,true,62,17,5,12,1
hunt,edges,310,true,66,17,5,12,0
hunt,edges,311,true,49,17,5,7,1
hunt,edges,312,true,61,17,5,12,1
hunt,edges,313,true,57,17,5,10,0
hunt,edges,314,true,41,17,5,5,0
hunt,edges,315,true,65,17,5,12,2
hunt,edges,316,true,63,17,5,12,1
hunt,edges,317,true,56,17,5,12,1
hunt,edges,318,true,65,17,5,12,2
hunt,edges,319,true,34,17,5,9,1
hunt,edges,320,true,60,17,5,10,1
hunt,edges,321,true,53,17,5,8,0
hunt,edges,322,true,42,17,5,4,0
hunt,edges,323,true,55,17,5,7,0
hunt,edges,324,true,47,17,5,10,1
hunt,edges,325,true,64,17,5,12,0
hunt,edges,326,true,57,17,5,11,1
hunt,edges,327,true,48,17,5,10,1
hunt,edges,328,true,57,17,5,10,1
hunt,edges,329,true,63,17,5,8,0
hunt,edges,330,true,62,17,5,9,1
hunt,edges,331,true,60,17,5,7,0
hunt,edges,332,true,58,17,5,12,2
hunt,edges,333,true,54,17,5,11,2
hunt,edges,334,true,63,17,5,11,1
hunt,edges,335,true,53,17,5,9,2
hunt,edges,336,true,48,17,5,7,0
hunt,edges,337,true,50,17,5,9,0
hunt,edges,338,true,67,17,5,12,1
hunt,edges,339,true,62,17,5,10,1
hunt,edges,340,true,50,17,5,10,0
hunt,edges,341,true,54,17,5,9,0
hunt,edges,342,true,56,17,5,8,0
hunt,edges,343,true,60,17,5,11,1
hunt,edges,344,true,60,17,5,10,0
hunt,edges,345,true,46,17,5,8,0
hunt,edges,346,true,64,17,5,11,1
hunt,edges,347,true,59,17,5,10,1
hunt,edges,348,true,49,17,5,12,2
hunt,edges,349,true,65,17,5,10,1
hunt,edges,350,true,52,17,5,8,1
hunt,edges,351,true,37,17,5,3,0
hunt,edges,352,true,49,17,5,7,0
hunt,edges,353,true,61,17,5,11,0
hunt,edges,354,true,41,17,5,11,2
hunt,edges,355,true,63,17,5,8,0
hunt,edges,356,true,60,17,5,12,1
hunt,edges,357,true,30,17,5,6,0
hunt,edges,358,true,62,17,5,12,1
hunt,edges,359,true,64,17,5,11,1
hunt,edges,360,true,34,17,5,6,0
hunt,edges,361,true,51,17,5,7,0
hunt,edges,362,true,42,17,5,4,0
hunt,edges,363,true,56,17,5,12,0
hunt,edges,364,true,61,17,5,11,1
hunt,edges,365,true,64,17,5,10,0
hunt,edges,366,true,58,17,5,10,0
hunt,edges,367,true,33,17,5,9,2
hunt,edges,368,true,62,17,5,11,2
hunt,edges,369,true,55,17,5,8,0
hunt,edges,370,true,59,17,5,10,1
hunt,edges,371,true,46,17,5,6,1
hunt,edges,372,true,46,17,5,7,0
hunt,edges,373,true,46,17,5,6,0
hunt,edges,374,true,52,17,5,9,1
hunt,edges,375,true,67,17,5,9,0
hunt,edges,376,true,67,17,5,10,0
hunt,edges,377,true,57,17,5,10,1
hunt,edges,378,true,54,17,5,10,0
hunt,edges,379,true,51,17,5,9,0
hunt,edges,380,true,63,17,5,9,1
hunt,edges,381,true,64,17,5,10,0
hunt,edges,382,true,47,17,5,7,0
